Messwert1;Messwert2;Messwert3;Messwert4
-77355681;-10233,58659;44443;true
1763346385;483240,9934;12350;false
158743160;42286,40384;23858;false
286796516;32275,09746;43395;true
714026026;399120,1934;64543;false
-587252696;-83262,82376;61167;false
-774728247;-115838,5537;28603;true
-1724644086;-201335,9895;21599;true
-918980840;-125646,8198;47481;true
1032554311;239017,2016;48385;true
-612782212;-206951,1017;30024;true
193108289;35847,09282;14569;true
-452885689;-86428,5666;56945;false
-162824549;-55288,47165;44459;false
-490113554;-50098,49269;53709;true
-1776374204;-215788,8975;60760;true
1879348761;290112,4978;60581;false
-1041385050;-160188,4402;9608;false
665371407;85611,34933;34590;true
1407436261;276455,7574;20341;false
-379988031;-38328,42758;21265;true
-1808393826;-351485,6805;38531;false
-1143954057;-176400,0088;49080;true
642240404;160319,6216;10627;true
-1519395184;-1472282,155;46421;false
1402132988;1021962,819;63801;false
1629592293;635566,4169;55416;true
-1107808112;-118558,2312;9708;false
59484524;6997,356076;62964;false
-1266078794;-451364,9889;28685;true
-1977638506;-287489,2435;48344;false
-1818390421;-340522,5507;46262;false
-760287035;-167427,2264;49472;true
-1752090728;-225843,0946;31758;true
1717603013;403003,9918;12288;false
456171672;77003,99595;34213;true
1599599686;179146,5658;48307;true
-1357598971;-137311,5172;61230;true
1982249098;276695,854;2408;true
75813465;13672,40126;16448;true
-1560754428;-164428,4058;21107;true
-1003532839;-187016,9286;28712;true
-70934773;-21866,45284;29196;false
1420227971;203267,2064;11911;false
-1744739486;-1641335,358;19921;true
1962471398;198892,4088;64168;true
-946488437;-450923,505;38439;true
1728758943;216202,9694;22356;true
539002863;61904,54382;47953;false
-1852511403;-350987,3822;12140;true
-1307365220;-244870,8035;3436;false
1129742357;601566,7503;27653;false
-1312421837;-133593,428;4432;true
-1565915588;-159559,363;45357;true
73776309;23443,3775;49802;true
1898015614;241048,4651;63686;false
74091970;8080,703457;59460;true
-1477426268;-291233,2482;42318;false
1019374044;106774,2793;57641;true
812965744;379713,0986;43160;false
1685835172;208153,497;12800;false
-192325300;-20497,20772;27604;false
308091211;41106,23229;52935;false
1670290537;205422,5233;33457;true
348289901;144578,6222;62006;false
-689952499;-420959,4259;62617;false
1843037254;787286,311;22170;false
1419961263;263639,2987;54390;true
-509888933;-79533,44767;32096;true
566402235;295617,0329;45567;false
573419762;117000,5636;32866;true
1313752024;524661,3514;11943;true
1426713636;166672,1537;45100;true
1836760807;328638,5412;56253;false
16034409;10989,99931;21416;true
418967364;262840,2535;64582;true
-1870827077;-778538,1094;34229;true
-189609796;-29121,45538;39635;false
1713359584;1234408,922;51753;true
630520606;210876,4569;47396;true
-1737939048;-223442,9221;24820;false
-1972562974;-356766,6801;63046;false
1499990139;825985,7594;24406;false
421774133;150204,4633;17694;false
-178325049;-27233,5139;47968;false
-1873080821;-829898,4586;11666;false
1739517477;214437,5588;43412;false
824729597;128582,7248;51720;true
-1165074864;-837580,7793;61292;false
-592993232;-83555,47865;45818;false
-735091851;-152857,5278;57938;true
1375961282;208384,262;18837;true
148558101;16193,38358;27823;true
978154715;364574,9963;17474;true
-436506065;-366503,8329;57597;true
-1774888196;-421488,5291;44098;true
660591637;147223,4538;13454;true
-460722656;-132163,6994;59990;false
-1184115503;-140832,0056;5340;false
-501842892;-84173,58135;911;true
26014792;3523,130011;42776;false
-1904174026;-548753,3216;18471;true
-615098606;-159807,3801;44244;false
-878001604;-97490,73995;5085;true
-753005158;-423274,4002;38799;false
726963361;185876,5945;20966;false
914898428;101565,1008;31312;false
-1931674399;-288395,7001;37696;false
1435421761;401853,7965;25017;false
533500724;77826,5097;57504;false
1274498833;293325,3931;6045;true
-1422076883;-292427,9011;1841;true
1180133713;139677,3243;13962;false
1985826972;336125,0799;40099;true
-1955160274;-195594,2651;43524;true
-994600283;-440283,4365;52090;true
1890977539;200018,7792;56893;true
1793377998;493363,9609;35832;true
-1811312693;-308098,7741;37635;false
-1486704826;-257393,4948;14072;true
1109903384;211128,6635;16306;false
1010795034;132406,9995;21592;true
-827093850;-716719,1075;62029;false
218716373;29920,16047;56764;false
-857102234;-188539,8667;51142;false
-352004159;-42843,73892;39123;false
1091533536;130706,9256;25446;false
-80010147;-14918,91609;17170;true
1157384970;183391,6923;56598;true
1528423882;715554,2519;1020;true
-881204853;-126066,5026;43728;false
1876342205;596800,9558;36338;false
530265304;55258,99375;13176;true
740277039;130560,3243;40061;false
-1583237431;-658584,6219;16580;true
1370671612;395120,0957;21836;true
-988635963;-229063,0127;58118;true
-1692832555;-187053,321;49851;false
-1780606399;-291663,6198;8559;true
-1984362576;-257843,3701;47269;true
1637513556;1197012,833;63421;true
-1734304006;-344381,2562;8639;true
-1160123654;-120934,3953;59402;true
-1997350503;-1370865,136;4320;false
-1360037749;-1231918,251;59127;true
864049194;264154,4463;32795;false
-313026425;-51722,80651;21991;false
-262239732;-218897,9399;16140;true
-1895377348;-562259,6701;57876;true
-249726936;-38319,30888;30059;true
-985827280;-136825,4379;10854;true
-788565173;-101540,7125;3532;true
1302201538;283272,0335;56570;false
112053524;41562,87982;55199;true
1277343722;142528,8688;64257;true
-769323427;-179120,7048;28628;false
1026824450;340120,7188;40278;true
816931197;100868,1562;47739;true
627935931;188739,3841;56927;false
-1746263280;-403573,6723;58031;false
1496741051;440606,7268;27583;true
627526252;437910,8528;29729;true
543441433;152181,8631;57149;true
-1199036956;-240047,4386;57629;true
-147367405;-128368,8197;45232;true
-1563340611;-646542,8499;57868;true
-1025585454;-209047,1777;21298;true
1284115195;346216,0138;55347;false
360099659;76438,05116;51142;true
581470399;60324,76388;32892;true
-53360073;-7968,947581;45516;false
304166839;54209,02495;54752;true
1524095097;707893,6818;57689;false
-127775400;-119639,8876;8120;true
649082588;171171,5686;21077;false
1361544054;680091,9351;20134;false
875358163;348470,6063;53132;false
-1017406764;-180455,2614;3576;false
1107696038;192776,8949;7664;true
1536625966;158857,228;1833;false
721811830;233898,8432;21748;false
226809099;45654,00543;17218;false
-80160205;-11088,69899;33011;true
1738859536;183482,0656;64626;true
815590630;432444,6607;39827;true
547872641;75987,88363;1547;true
-6354356;-732,2373819;14621;false
1999497388;440223,9956;85;false
-1371582933;-247622,844;27598;true
-376524435;-337387,4866;809;false
-501685559;-55545,34533;13908;true
-900050062;-165907,8455;810;false
790228141;114559,0231;46032;false
609881663;61772,67933;24225;false
1905773699;472427,7885;22581;true
-446708271;-52179,44995;15267;false
1085778662;336989,0323;46773;true
981381165;148739,1884;766;false
569180298;89917,89858;5793;true
1566849734;180491,8482;19059;true
587817878;69130,64542;46834;false
-1676840165;-714765,6287;31011;true
-1244740658;-533994,2763;58714;true
1905660746;228359,5861;43221;false
-915798977;-113481,9055;13177;false
-1909679978;-745095,5825;6064;false
1173440671;216302,4278;44644;false
1811727900;577351,1472;44200;true
-154545218;-91501,01717;27954;false
1961443866;353031,6533;21454;true
-1092768812;-124930,6976;31952;true
-597654237;-183273,3017;53382;true
-424217016;-84119,97145;10551;true
1368462469;175219,2662;44837;true
-331262872;-99121,14662;64243;false
-299552355;-70682,48112;59460;true
1570856975;619423,0974;53674;false
828777398;318883,1851;23189;false
-273672228;-43710,62578;45496;true
-1061302765;-528800,5805;33839;false
1193113033;326880,283;27195;false
1987431099;535840,1453;16177;true
-476196942;-125711,9699;48208;true
-1595325217;-410742,8468;9197;true
-961715702;-278354,7618;15564;false
1025471461;293999,8455;33189;true
360667997;74456,64678;33832;false
1203115840;149473,952;55998;false
-1471184046;-387153,6963;35249;false
-453675087;-71829,49446;56640;true
-1402739978;-175539,9797;45780;true
-1512252236;-1393780,863;33675;true
753297620;181517,4988;46528;true
1407560936;602551,7705;15037;true
121075989;35350,65372;26437;false
1501908609;343528,9591;45103;true
1879426827;413060,8411;28208;false
1091142649;387479,6339;8274;true
-1648250551;-300118,4543;48031;false
845546973;150721,3856;933;true
-1867730586;-342075,1989;52105;false
1642113550;240673,2449;58814;false
513330217;98660,42994;61229;false
-890959220;-243697,8173;61830;true
-1473060622;-336315,2105;53544;false
916291508;92573,39947;15691;false
-989915905;-708601,2205;10645;false
1399828072;750980,7253;47760;false
-835282287;-122457,453;52970;false
1460884531;223342,6893;4568;false
1094859262;296308,3253;41616;false
-1626763825;-270361,2805;58803;true
-142087888;-135321,7981;61443;false
-1142817094;-428181,7512;43725;false
235236433;26964,28622;38623;true
1448450499;191416,7436;32691;false
1831588649;194024,2213;28066;true
326182670;74065,0931;9781;false
1564623465;221304,5919;63048;false
796917726;106213,2115;29911;false
-865339263;-178715,2546;1884;false
-615169788;-99236,93951;4942;false
-394877161;-126199,1566;50486;true
-114870301;-25594,98685;21034;false
846313311;176058,5211;41438;true
964320136;203959,4196;27944;false
-438271028;-399517,8013;503;true
810226099;121491,3929;6783;true
-530022211;-158310,0989;58901;false
-1583003008;-1424845,192;52748;true
1611808007;410756,3728;33564;true
-1814853218;-294475,6154;13371;true
974136858;116453,8981;11501;true
-1894263230;-227730,6119;43577;true
-1050603526;-155875,8941;16825;false
-1461712007;-180102,5144;60850;false
261045573;77346,83644;24385;false
-960423022;-402862,0059;1784;false
17099956;3453,83882;16120;true
51000856;6908,812788;55382;false
-268824737;-30541,32436;33959;true
1100088246;116571,818;50837;false
1146325693;926698,2158;55342;true
-1734000097;-215189,8855;22907;true
-240302696;-92816,80031;5962;false
1279812065;1273444,841;56617;false
-249150234;-59434,69323;25856;true
-1776819733;-1698680,433;20341;false
-621676151;-161097,7328;58311;true
922668150;129880,0887;51588;false
-920023938;-97408,5694;10342;false
-1015098752;-277273,628;45010;false
1431190767;295822,8125;52838;false
666707004;85993,42242;137;false
-846473722;-98725,64987;29704;false
-1800984283;-535210,7825;7526;false
81277656;12940,24136;58393;true
1498920180;209083,5793;25200;true
-24956849;-4414,016449;27951;false
-1328211995;-226425,502;14442;true
1460134267;212228,8179;11089;false
-1851337377;-733784,1367;38055;false
-260977781;-94694,4053;57954;false
1204886273;164265,3406;51543;false
-1522979763;-339269,2722;13799;false
-144878069;-21904,75794;55016;false
-1769988469;-606783,8426;7950;true
16425811;13552,64934;43635;true
-1945647858;-536582,4208;60243;false
173368814;34563,16069;4250;false
1273921468;625084,1354;63454;true
1087470646;667159,9055;22244;false
-347581751;-45680,34577;58451;false
419493123;241643,504;16314;true
3077833;397,1397419;7080;true
1949986591;197307,1528;37524;true
-1929011511;-276838,621;30665;true
1174886244;233715,1868;51657;false
-1393137463;-149654,8999;56871;false
-844360404;-110663,2246;4824;true
1684887715;541416,3609;57446;true
907552841;356182,4337;12276;true
795486649;99027,34333;22358;true
202459396;29156,01901;37280;true
-1818414700;-545578,9679;35791;false
-1158528027;-259468,763;45044;false
-104432049;-14520,58523;43257;true
-1322452726;-508635,6638;43225;true
-430516121;-62922,55495;21554;false
1017741530;157107,368;8652;false
-1542911853;-374129,9353;2730;true
1055277573;283448,1797;10862;false
1554311241;196897,801;54971;true
-63793459;-17444,20536;32834;true
-1823121887;-807763,3527;42596;false
-364955154;-79614,99869;18784;true
-601856767;-260544,055;43439;false
533967028;220921,4017;2498;true
-1301054753;-331478,918;40878;false
-1137865807;-171649,6918;55777;false
1296951563;144266,0248;36246;true
-890918930;-525615,8879;44174;true
1175012735;674519,3657;5851;false
1861493778;194128,0403;45487;true
1918723515;574124,3312;59254;false
1363040163;159326,7286;29818;true
286823247;47811,84314;40443;true
205679948;85628,62115;60904;false
-1676795265;-776653,666;37696;true
216931596;26555,4653;22161;true
-476742734;-171613,6551;3496;false
-1259703038;-435431,3992;64103;true
-1820998309;-412924,7866;39080;false
1338495277;666249,5157;6854;true
169020727;48555,22178;27198;true
-115143301;-48686,3852;30528;true
-507009701;-71500,45142;15576;false
525221786;211271,8367;12120;false
1945534547;503763,4767;28425;true
802744782;534094,998;62491;true
287447222;33643,16737;62670;false
1375783541;201373,4691;22842;true
1078368516;206702,8016;63059;false
-1070843247;-119367,2107;15664;true
-1874372841;-464643,7385;409;true
222220670;80050,67363;27030;true
1153571462;133638,9553;50261;true
1266971945;173415,2676;30619;false
78611166;43648,62077;54347;false
-1659276791;-273311,9405;59061;true
1506838735;274770,01;62829;false
1773152628;181100,2582;31671;false
322526266;77122,49307;19059;true
-1944403992;-277891,095;41725;true
51508801;7431,655028;4831;false
-1246516572;-228718,6371;34025;false
-1970076977;-271697,28;44629;true
-1948904002;-265699,2504;29578;false
1250785612;136459,2638;6601;false
46777111;4844,35698;9238;false
-270952342;-37434,69771;32385;false
1765392121;632983,9086;17496;false
259528597;33903,14788;31828;false
-549856188;-83034,7611;454;true
-1944877025;-206177,9948;13375;true
-1141188134;-126587,7021;3318;false
-1491066400;-452798,7853;63831;false
-1359882041;-1197079,261;19627;false
-1214211790;-205276,7185;24006;true
-1930538619;-204723,0773;4963;true
-1274603984;-158041,4115;30854;false
29417047;4344,564614;49910;true
159721909;38505,76398;43383;true
-340648256;-51527,49297;10558;false
52881834;8621,101076;45407;false
1788075653;213552,5681;6713;false
1589623923;187190,7587;32042;false
1376418625;876699,7611;12259;false
-1555414212;-224640,9896;5904;true
-878866458;-288152,937;27367;true
-1894329530;-280226,2618;47137;true
-1140078481;-196395,9485;22420;true
-770754967;-583021,9115;33562;true
-522594943;-91731,60312;12422;true
609888716;129131,6358;1971;false
406296057;40874,85483;45006;false
-395372329;-45149,2896;45253;false
-1540724800;-196797,1388;60495;false
-1079271190;-349618,1374;9091;false
102145623;23710,68315;25772;false
-1696549896;-236255,3817;42657;true
1786726663;223900,5843;44340;true
1688749421;526746,5443;42249;true
509594175;64669,31155;5076;false
-1321917507;-248667,7026;8378;true
259393130;28404,85436;392;true
-1695553244;-228172,9571;31555;true
-924662365;-335752,4927;41480;true
-108978129;-12507,53231;61528;false
-1577303684;-285795,1955;23472;false
1396794946;300127,8354;21751;false
-479911212;-86283,9288;35907;true
643606084;123013,3953;7649;true
1687022072;290065,6933;40472;true
1984939231;830171,1547;23570;true
-4452617;-1068,029983;60698;true
704048874;77113,78686;19298;true
569122074;72232,78005;29716;true
-1457842044;-176515,5641;1571;false
229858002;72647,91466;14935;false
464041526;206884,3183;33211;true
-893863658;-264613,2795;62966;false
1146711635;247189,4018;39824;false
-170360392;-22941,07083;59503;false
517714548;95203,11659;40036;false
-1030368136;-106906,8413;64659;true
1437706618;154392,8928;58509;false
452364885;259234,8911;20454;true
-276681289;-27851,95178;20758;false
1568082598;1055947,877;38120;true
1098492727;224365,3446;28583;false
772663539;97521,58766;59118;false
-935750220;-100846,02;43402;true
1577262307;773926,5491;14549;true
-1162539009;-149715,2619;30627;false
-1464461165;-216604,225;61559;false
1163290215;217315,5642;35794;true
-1647517134;-386287,7219;37980;true
1066038261;222508,5078;47764;true
-1364100836;-321797,791;854;false
-952655127;-264920,7806;47805;true
-1276994654;-228647,2075;47461;true
763590234;80717,78372;43690;true
-682265373;-107511,0893;25995;true
1109889382;279921,66;28327;false
-1445942661;-160304,0644;628;false
317574536;37824,50405;8791;false
1136416606;240664,2537;48904;true
323031139;60098,81656;27261;true
-992809978;-104440,3511;20627;false
256119899;218532,337;60086;true
-1864438227;-226321,7076;35189;false
-143050176;-15032,59521;55954;false
1875518481;1686617,339;5428;false
-364053131;-285084,6758;4492;true
-1271799476;-127960,5067;52818;true
-1438348698;-856159,9393;4675;true
-183022215;-29586,52037;26302;false
1322203783;229549,2679;43973;false
-1388145404;-306231,062;60484;false
1350123695;192270,5347;4878;false
-1783344178;-611572,0775;60286;false
1961891604;227360,2508;17116;false
-736800063;-81315,53504;47435;false
1983984603;201685,9411;54478;false
-202612577;-31852,3152;8592;false
1506169677;778784,7347;26414;true
-397423787;-74914,94571;53032;false
1522275271;193329,3461;36962;false
416946931;110654,7057;27070;false
-347538721;-72494,51836;29600;true
-1287040685;-279974,045;37390;false
-962560512;-171885,8057;4768;true
-206758604;-60722,05698;33370;false
926077997;134448,0251;40954;true
-1612199409;-253172,0177;61361;true
1233069139;960334,2204;43784;false
-825042247;-351830,3825;29621;false
-1997777426;-217551,718;6060;true
1097447370;117550,0611;23326;true
-484150020;-92660,29091;46639;false
779329417;218974,2672;40775;false
-830442984;-145411,1336;18076;false
-316383401;-43560,98045;21973;false
-1616639401;-556119,505;500;true
1652287648;1292869,834;64762;true
578762222;78316,94479;16013;true
-1886622023;-212290,0892;50305;false
752756763;81467,18214;1041;true
620334916;63709,03933;62902;false
-185525781;-29476,60963;61053;true
-1808610315;-266481,5552;48057;true
598092711;74094,73625;19448;true
-71783308;-41541,2662;926;true
-1065922883;-151538,6527;24802;false
532345305;424856,5882;2025;false
-74441929;-14090,84403;9994;false
169557553;20763,84435;26338;true
184002388;35094,86706;16334;true
-1342962331;-237650,3859;60730;true
1364751152;160106,8925;35481;true
124898373;13010,24719;50130;false
-1123984845;-302960,8747;48416;false
850603968;242613,7958;55729;false
-1759877217;-181524,2101;58721;false
-1275813685;-607530,3262;20228;true
699654929;143607,3335;61119;true
-34480577;-31838,02124;24284;true
1339457226;516965,3516;12902;false
-1820867659;-486472,7916;52558;false
1660068812;170001,9265;57360;false
-1392057069;-160578,7368;51812;true
1456936535;349469,0657;18492;true
-379472118;-114887,1081;22313;true
-288094036;-49731,40618;49538;true
1584792487;822414,3679;23720;true
-1322935462;-197748,2006;36385;false
679359125;81791,3707;46990;true
-762684560;-321130,3411;61873;false
629137889;202882,2602;58290;true
1231094282;152836,0375;52757;false
1095542553;277493,0479;45918;true
-202544642;-28717,51623;23618;false
-101047274;-11768,8416;3585;false
-1051411858;-532630,1206;60495;true
744855311;94994,93827;46364;true
1824149725;258854,7928;43437;false
1798119057;201831,7496;63060;true
357362750;59195,41991;18865;true
362124411;142737,2531;25547;true
1721108587;279400,7446;47489;false
53199764;44705,68403;38521;true
-1001344911;-133228,4341;8907;false
-158766573;-73401,09709;4362;false
-1882266397;-264846,8266;51280;false
1520158491;588524,3868;46054;false
-161930921;-26084,23341;35490;true
-1531755765;-521360,0289;7689;true
-1014945428;-279291,5322;37003;false
291885407;70333,83301;35654;true
-1312598496;-131299,2394;60385;true
-1183876249;-672274,9852;2338;false
-237554084;-42717,87161;39985;false
1469191387;312527,4169;2337;true
1173306518;311883,7103;20596;false
-386662388;-41318,91302;59961;true
-1452763599;-370981,5115;31109;true
1977457286;363436,3694;17812;false
463619038;79618,58801;7836;true
1278535592;147381,6244;25627;true
1666526296;168523,2375;46391;true
564884925;59274,38877;45269;true
479357209;74353,53017;30635;false
914724538;549054,3445;37079;true
887640762;143700,949;41959;true
-1431823665;-166394,3829;30387;true
104845007;21947,8767;28510;false
-571595645;-66619,53904;1205;false
1140767878;350789,6304;19638;false
-1396194160;-789702,5792;9380;false
453420059;54146,17375;13422;false
176812176;51473,7048;17929;false
-1071585934;-123199,1186;10726;true
340879848;59542,33153;186;true
-1077551674;-203503,6212;21349;true
-839081851;-172970,9031;2344;true
1109110359;196025,1607;1174;false
-1973966267;-1746872,803;44221;false
-158962959;-44440,30165;43598;false
-1810098166;-256460,4939;20956;true
515331093;63841,81033;28104;false
-371968986;-62768,98178;3293;true
-857462472;-142081,6027;53199;false
-371846958;-50202,10045;58042;false
1362932557;146583,4112;15457;true
-1045056675;-715302,3101;34344;false
-979481685;-346473,8893;63957;true
-156220423;-81027,19035;785;true
1827198968;192844,2183;20712;true
1442216641;189515,9844;621;true
-1980062920;-419593,7529;54783;false
-1605560411;-307637,5572;63647;true
-1137806600;-1111139,258;57236;false
1725138785;262818,2183;31671;false
1779473712;254501,389;30347;false
-1663787486;-1355980,021;19342;true
402360188;263842,7462;50622;false
-1583779968;-596078,2717;33309;true
1301662933;182254,6812;31228;true
-1657080815;-508462,9687;47228;true
-1337541148;-170670,0457;6383;true
-1206742141;-201661,454;41101;true
491134046;93478,12067;40306;false
1003001454;400879,8777;48872;false
849042451;138303,0544;12078;false
-1499453380;-177681,4054;2945;true
-836740509;-292873,8218;15970;false
1266611593;164452,2972;41557;false
-1734537435;-1275395,173;21078;false
-229065808;-93994,99713;47519;false
1169731654;149907,9398;64596;false
1169758463;125148,0114;51941;true
490005173;49098,71473;46097;false
-1603214403;-198245,8765;18570;true
-472812897;-141138,1782;33208;true
-1942374865;-194237,4865;27506;true
1486582102;225787,075;53977;false
190385131;32550,03095;29585;true
-254024827;-30727,5707;28349;true
1281874232;138896,3303;37882;false
345574335;113863,0428;5505;false
-847859192;-103208,6661;33402;false
1842046884;412644,9113;8350;true
237869011;33240,49902;14437;false
-1008467801;-122120,1018;2242;true
1189377979;119331,5922;23907;false
-1336151180;-747706,3123;9249;true
1589612301;319712,8522;3040;false
1930468753;209151,5442;35922;false
1251336502;206900,8767;38038;true
-98811239;-13591,64223;60856;false
-1347094909;-179301,8646;48201;true
-157156336;-71793,66651;11978;true
213979195;32475,21551;25485;false
695102984;341406,1807;37601;true
1859768939;963610,8492;814;true
1511178160;213202,3363;11194;true
550162096;105719,0807;25028;false
1009162766;276862,2129;39195;true
1016045826;250875,5126;34846;true
1735120398;1711164,101;22250;true
747193049;95978,55478;11179;true
1726737959;178806,8716;20019;false
1184880724;205174,1513;13875;false
-79281561;-18163,01512;25793;false
1333528528;238513,4194;56942;true
1304597701;249445,0671;26522;true
166898132;20521,10316;34739;false
-1711424171;-733886,8658;13090;true
-1939992545;-881013,8715;10971;false
-635010685;-74166,1627;14849;true
-1481548088;-1059005,066;57386;false
1181995819;132540,4596;62173;false
-1382859378;-520263,1219;14583;false
-887388655;-101799,7769;11808;true
-675917122;-109477,9919;60464;false
-240115577;-99098,46348;61303;false
-718258060;-100049,876;42009;false
1971139490;626355,0969;24370;false
190545859;26702,05423;14442;false
456364853;63042,52701;27031;false
-125248196;-12776,51698;13084;true
1122966031;984194,5933;59223;false
-947929397;-143799,9692;17132;false
-377127750;-75865,57031;51639;false
-1945401744;-520439,2039;36601;false
652953321;74768,5012;63590;false
-562477341;-110832,9736;642;true
-259693497;-64568,24888;27399;false
1781594991;1332531,781;56310;true
-1733648346;-196425,1468;49157;false
702504599;83631,49988;35625;false
-623242470;-68203,3782;48301;true
-940730799;-258940,4897;43056;true
-1922737776;-243015,3913;1952;false
-929935860;-106326,9906;5164;false
-348313303;-46816,30417;20020;true
921038554;111505,8782;57908;false
-965289643;-193135,1827;41936;true
1448879921;291759,9519;15347;false
671779112;172960,6365;55111;true
1614782426;596080,6298;15706;false
1722410825;223196,9451;47488;true
783812228;396465,4669;60988;true
1549618058;198135,54;16739;false
-24468515;-2946,239013;16214;false
398370941;137796,9357;50625;false
-571489847;-60500,72486;45483;false
1130616100;133927,5172;30124;true
-1648338699;-261185,026;27864;false
1941824966;458085,6254;29842;true
-1701727283;-1241230,695;63116;false
-106614717;-59795,13012;31901;true
1741009968;306354,0327;34842;false
1324404189;860002,7201;28896;true
-1179445496;-119789,3049;20543;false
933476970;322890,6849;35228;false
641696606;546124,7711;29695;false
466144666;163215,9195;17712;false
-1655333709;-239729,7189;31330;true
1340470404;150260,1058;23768;true
-1723521691;-202220,074;45429;false
15177339;2026,888221;48307;true
1715818364;343026,4622;27203;true
-380823131;-45722,55145;63032;true
1860944859;240370,0412;17772;false
-1495302594;-207277,8755;29802;true
578596119;87322,08255;47150;false
-1883171688;-964245,616;22174;false
1096502969;118310,6354;60923;false
1195573950;175638,8938;60561;true
1695981777;258101,0161;42053;true
1243589748;552215,6963;60001;true
1196043155;285588,1459;1683;false
-1616657890;-208520,3005;37155;false
-658886726;-74400,03681;24586;true
1306250535;265228,535;42367;false
1765519485;527178,1084;14162;true
-20850438;-5449,670152;26879;false
-1538554305;-162620,6854;7840;true
-1650607047;-931493,8188;39388;false
1258280867;289193,4882;35114;false
1032941159;812060,6596;26763;false
-427268795;-92163,2431;50375;true
-947973135;-218578,0805;27111;false
626894746;63605,39225;8075;true
-956186276;-100640,5932;19656;true
399253891;178557,1963;20161;true
414737056;89305,99828;17271;true
109779471;12791,82836;52694;true
-1846919299;-1045228,805;44492;false
-467046070;-51963,29217;30945;true
502918956;51344,45697;36814;false
1844540394;1004104,733;29315;false
1548396742;450115,332;59785;false
1488997024;196931,2292;42201;true
-1347667663;-166666,7899;43980;true
103625773;28336,27919;29249;false
1912201556;260128,0854;38897;true
-1405710707;-143659,7554;33473;false
1131640878;141649,8783;27174;false
1877139316;585325,6364;59201;false
-275517825;-37302,71121;6986;false
804018853;771611,1833;62676;false
592734204;92053,76673;26547;true
1813700134;264580,6177;53620;true
-1079746607;-308940,374;16184;false
-1203865093;-170037,4425;17621;true
-575947843;-125533,5316;2679;false
-793963606;-88042,09426;7059;true
1805523628;789472,509;21901;false
-737877940;-372101,8356;31183;false
-509765860;-67402,5995;16128;true
-215635255;-23587,31733;26512;true
1031113088;202298,0357;11448;false
1460052971;163738,1374;25037;true
-1471357935;-1449613,729;11049;false
203198278;43187,73177;25889;true
232786628;79721,44795;33528;false
42109988;5510,336038;16489;false
261727325;30317,07691;5688;false
175827438;64476,50825;9244;false
-736644874;-137152,2759;57735;true
-1461336758;-177454,3726;39840;true
-1620847821;-292044,6524;58069;true
12654389;3348,607833;541;false
-471283426;-64286,37648;33601;false
259814155;28394,98962;32005;true
-1267153458;-177348,2796;19096;true
1336597202;564918,5131;35710;false
1880432410;1695610,83;33098;true
754372103;183144,4775;1304;false
-709768475;-90566,34873;60954;true
-1796521256;-254428,7291;34878;true
1235884284;707027,6224;13051;true
1164025439;125325,7363;63471;true
-708281419;-86534,07685;22712;false
-1015207196;-160786,6956;58724;false
-886458465;-620769,2332;42164;false
457451809;243844,2479;22872;false
-474783100;-209802,5188;32826;false
-2671476;-571,0722531;1490;true
175340581;32008,13819;23154;true
-1003509050;-264011,8521;35255;true
1735582572;1175868,951;9724;false
1820576383;277357,7671;53224;false
1756489678;1183618,381;64163;true
-1906391117;-522155,8798;11908;true
-865319562;-96965,43725;6553;true
-82514318;-27045,00754;21988;true
938963486;169274,1096;29139;true
-976327797;-119736,0556;42107;true
967527850;101984,5947;4754;false
-1588085147;-207457,2367;12315;false
1483442799;251729,6452;28578;false
640251742;84891,5065;6223;false
1042665390;405864,3013;1923;true
-1843228760;-563161,8576;52341;true
-441426519;-100851,3866;27092;false
965882916;144614,8998;44614;false
-941845306;-290782,7434;5997;true
30141524;15504,89918;27910;true
-826587375;-117014,0678;36408;false
-1128259545;-167050,5693;55136;true
761889515;258618,3011;36919;true
1858670646;732625,4024;53725;false
-1064999058;-135100,7304;20706;true
1394297385;325390,2882;42376;true
-1187297629;-127515,5868;16287;true
-1249452863;-134595,8056;26397;true
622914304;91256,12423;43429;false
-152334939;-34827,37517;15882;true
-1918472538;-293165,1189;52161;false
286227855;73504,84206;51932;true
1638440996;315935,4022;36479;true
-1944385723;-1449952,068;22500;false
-202585891;-51183,90374;34154;false
1188297544;144421,1891;16561;true
564306423;198839,4725;52361;false
-433746697;-50730,60784;30783;true
-1363912406;-358641,1796;2876;false
632106236;86259,03876;48589;false
-414667381;-195413,4689;38070;false
412879074;84762,69226;32072;true
-988169642;-382714,811;12051;false
-1708861552;-294682,1093;24876;true
597292145;319407,5642;62434;true
265543621;26925,94007;46265;true
-116241221;-98509,50932;51373;false
-651921370;-151187,7018;46769;true
-21495619;-12863,92519;45945;true
-1135116916;-183557,0692;62843;false
956589995;145999,694;17317;true
62135824;7468,248077;7221;false
-411383850;-62444,42168;42431;true
1270842027;134765,8565;53745;false
-760259023;-139727,8116;7426;false
727682187;99301,60849;13351;false
499641869;108783,3375;54489;true
-1432043410;-205134,4234;50882;true
-956686453;-137179,0153;3503;false
1770018817;196931,3326;58919;true
-844514323;-86652,40334;6895;false
1385378510;147208,4274;38047;true
148456270;17007,24825;42312;false
693403362;78966,33208;54572;false
-1094120258;-192119,4483;9691;true
-373930758;-98351,06733;26978;false
-212153603;-22634,54636;23248;false
1017915564;448223,498;23735;true
-1235210923;-144182,4353;41742;false
